conversation_tagging_id	index_en	id	msg	time	chat_id	user_id	word count	Language	Preassigned Topic	Preassigned Subtopic	Topic_L1	Topic_L2	AnswerType	Confirmation	Scenario
1474	36576	373552	Increase credit limit	1476859602	16011	0	3	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit
1474	36579	373560	Hi, i need to increase my credit limit to rm 100 	1476859623	16011	0	10	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit
1482	36761	374163	but i didnt pay the previous bills	1476873403	16031	0	7	English	Billing	Make Payment - Selfcare	Billing	BillingOthers	None	False	None
1484	36789	374305	Hi, I am going overseas later and I need to increase my credit limit to RM 500. 	1476877595	16038	0	16	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit
1484	36792	374309	Hi, I am going overseas later and I need to increase my credit limit to RM 500. 	1476877650	16038	0	16	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit
1487	36858	374529	amount due is 0.30. could not pay online	1476919957	16046	0	8	English	Billing	Payment Channel	Billing	BillingTroubleShooting	Procedure	False	CannotPayBill
1497	37143	374960	CAN U UPDATE MY BILL RECORD	1476929638	16065	0	6	English	Billing	Payment Status	Billing	PaymentCycle	Request	False	WhenBillUpdate
1497	37147	374964	BALANCE BROUGHT FORWARD STILL UNCHNE	1476929707	16065	0	5	English	Billing	Payment Status	Billing	PaymentCycle	None	False	WhenBillUpdate
1704	42734	398264	Is about waiving data charges to my accout.	1477884084	16994	0	8	English	Billing	Waiver	Billing	BillingOthers	Procedure	False	None
1727	43314	400109	bills	1477903860	17085	0	1	English	Billing	Billing Charges	Billing	BillingOthers	ObjectOthers	False	None
1739	43519	401270	HI good morning,<NL>Is there any way for you guys to change my mailing address to current 1 instead of old address?<NL>I need the information for PayPal usage.<NL>Thank you	1477959122	17142	0	28	English	Billing	Billing Address	Billing	Document	Procedure	False	ChangeDetails
1819	45596	409735	how to make it under 1 bill ?	1478057244	17529	0	8	English	Billing	Billing Details	Billing	BillingOthers	Procedure	False	None
1822	45713	409872	ok...nevermind. cause the line is attached to alarm system. and its difficult to take it out from the device. im asking that just to easy myself on the bill payment. cause right now i didnt received any alerts or sms or email from master line. so i dunno how much i own to red 1	1478058112	17535	0	55	English	Billing	Make Payment - Selfcare	Billing	BillingOthers	Request	False	None
1822	45714	409882	Can u set at the system to prompt me on the payment? either sms or email shd do	1478058189	17535	0	18	English	Billing	Make Payment - Selfcare	Billing	Document	Request	False	RequestSendEveryMonth
1891	47598	418010	I noticed my december billing...calling items, is billed wrongly! Pls see date and time of calling.	1478219255	17893	0	16	English	Billing	Late bills	Billing	Document	Reason	False	DocumentOthers
1891	47606	418041	Mydecember billing...calling items,wrong shown. Pls see date and time of calling	1478219641	17893	0	11	English	Billing	Late bills	Billing	Document	Reason	False	DocumentOthers
1897	47718	418427	Hi i just starting to use redone on 27 th october but why now have to pay bill ?	1478225459	17913	0	18	English	Billing	Billing Cycle	Billing	PaymentCycle	Reason	False	WhenBillUpdate
1897	47742	418541	yea..that is my question..i just changed to redone on 27 th october but why i have to pay for 1 month ?	1478226648	17913	0	21	English	Billing	Billing Cycle	Billing	PaymentCycle	Reason	False	
1914	48075	420101	Hi,<NL>When we make payment , it is never reflected in the amount due?	1478245549	17998	0	13	English	Billing	Billing Details	Billing	PaymentStatus	Reason	False	WhyNotUpdated
1914	48089	420169	I wouild like to knw the selflog in .when i view the download and pay bill it didnt reflect the payment i make on 2 / 11 	1478246203	17998	0	25	English	Billing	Billing Details	Billing	PaymentStatus	Reason	False	WhyNotUpdated
1958	49101	426163	Sorry sir, the email is not updated.	1478501053	18283	17	7	English	Billing	Make Payment - Selfcare	Billing	BillingOthers	Procedure	False	None
1963	49163	427758	hi...i would like to change my mailing address	1478567715	18352	0	8	English	Billing	Billing Address	Billing	Document	Request	False	ChangeDetails
1988	49756	430762	There is a change of new credit card, whereby I have updated Redone at Bukit Tinggi Klang. on the new card.	1478658089	18482	0	21	English	Billing	Auto Debit Application	Billing	Document	None	False	ChangeDetails
1990	49834	431826	i dun want the bill send to my house. how to stop that?	1478671969	18522	0	13	English	Billing	Change of Billing Details	Billing	Document	Procedure	False	DocumentOthers
2003	50155	434597	How to refund the overpaid amount?	1478769437	18635	0	6	English	Billing	Deposit Refund	Billing	Refund	Procedure	False	HowRefund
2003	50171	434617	how soon I can get the refund after email the duly completed form	1478769917	18635	0	13	English	Billing	Deposit Refund	Billing	Refund	ObjectTime	False	HowRefund
2035	51151	438579	How do I remove my saved credit card details and replace with a a new credit card?	1479001276	18789	0	17	English	Billing	Payment Type	Billing	Document	Procedure	False	ChangeDetails
2035	51170	438631	I pay online through REDONE. I have saved my usual credit card details in it. Now I just need to change the expiry date	1479002090	18789	0	24	English	Billing	Payment Type	Billing	Document	Procedure	False	DocumentOthers
2048	51590	440799	double payment in Oct 016 	1479088678	18896	0	5	English	Billing	Billing Details	Billing	BillingOthers	None	False	None
2054	51755	441325	Cust ID: 200250229 wanted to check if 01110789104 this number's deposit of RM 25 been knocked off	1479095369	18919	0	16	English	Billing	Billing Details	Billing	Refund	ObjectOthers	False	CheckRefundStatus
2064	52034	442003	Why i can't login to my ewallet account?	1479105895	18951	0	8	English	Billing	Other billing errors	Billing	BillingOthers	None	False	None
2069	52146	442398	Can you please add on my credit limit to RM 200 	1479110368	18972	0	10	English	Billing	Un-bar lines - Increase CL from RM150 to RM200	Billing	CreditLimit	Request	False	IncreaseCreditLimit
2069	52163	442509	Can you increase the credit limit to RM 200 every month	1479111079	18972	0	10	English	Billing	Un-bar lines - Increase CL from RM150 to RM200	Billing	CreditLimit	Request	False	IncreaseCreditLimit
2073	52241	442627	request to change the mailing address	1479111752	18981	0	6	English	Billing	Billing Address	Billing	Document	Request	False	ChangeDetails
2084	52464	443830	i reached my talk time credit limit pls topup it	1479171241	19036	0	10	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit
2084	52465	443833	i have reached my talk time credit limit RM 50. <NL>please help me to top-up my talk time credit limit to RM 100 	1479171295	19036	0	20	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit
2091	52652	444226	I.M IN PUTRAJAYA<NL>WHERE TO PAY BILL	1479174300	19056	0	6	English	Billing	Billing Details	Billing	PaymentChannel	ObjectLocation	False	HowPay
2094	52718	444826	can u increase permanently to RM 100 . 	1479178206	19082	0	8	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	CreditLimit	Request	False	IncreaseCreditLimit
2108	53164	447354	may i know data top up date	1479199576	19184	0	7	English	Billing	Billing Charges	Wrong	Wrong	ObjectTime	False	None
2108	53172	447392	sorry, can you help me check this number 01110816094 , is it got top up data?	1479199766	19184	0	16	English	Billing	Billing Charges	Wrong	Wrong	ObjectOthers	False	None
2108	53182	447453	is it system got problem, why the top up time just difference 1 min	1479200491	19184	0	13	English	Billing	Billing Charges	Wrong	Wrong	Reason	False	None
2119	53495	448638	then the agent did the wrong thing. She told me that when I returned from overseas, I can claim back the deposit. That is what I am going to do now. How can I do that.	1479255168	19246	0	36	English	Billing	Billing Details	Billing	Refund	Procedure	False	HowRefund
2119	53497	448644	supposed to claim back all RM 300 so now how much?	1479255215	19246	0	10	English	Billing	Billing Details	Billing	Refund	ObjectNumeric	False	RefundAmount
2162	54633	452355	cos when i check online still it write pay now	1479343611	19418	0	10	English	Billing	Billing Details	Billing	PaymentStatus	None	False	WhyNotUpdated
2223	56206	461539	YES...FIRST TIME WE MADE EXTRA 1 SIM CARD ALREADY PAID TO AGENT RM 10. THEN THE SIM CARD IS DAMADED CAN'T USE...SHE CHANGE 1 MORE TO ME ,IS THIS WANT 1 MORE TIME CHARGES FOR SIM CARD RM 15 ?	1479794180	19820	0	36	English	Billing	Waiver	Billing	BillingOthers	Reason	False	None
2223	56211	461544	FIRST TIME WE NEED TO PAY TO AGENT .THE WHY SECOND TIME YOU CHARGES ON ME BILL??	1479794259	19820	0	17	English	Billing	Waiver	Billing	BillBreakdown	Reason	False	WhyItemAmount
2223	56225	461574	WHY I USE THE NEW SIM CARD NEED TO PAY RM 10 + RM 15 ?	1479794996	19820	0	11	English	Billing	Waiver	Billing	BillingOthers	Reason	False	None
2223	56227	461577	I SEE MY BII DEC HAVE PRODUCTS CHARGES RM 15. 	1479795069	19820	0	9	English	Billing	Waiver	Billing	BillBreakdown	None	False	ItemDefinition
2229	56377	462403	how to get deposit refund	1479806031	19858	0	5	English	Billing	Deposit Refund	Billing	Refund	Procedure	False	HowRefundDeposit
2250	56910	464001	WHEN CAN REFUND RM 50 	1479883255	19926	0	4	English	Billing	Increase credit limit	Billing	Refund	ObjectTime	False	HowRefund
2252	56948	464146	increase credit limit	1479886289	19936	0	3	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit
2252	56960	464173	i want to increase credit limit to RM 150 	1479886843	19936	0	8	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit
2255	57018	464580	helo Ms .. please do not continue the bill emailing	1479894696	19956	0	10	English	Billing	Billing Address	Billing	Document	Request	False	DocumentOthers
2259	57090	465285	hi morning<NL>i just make payment 50.00 kindly help to increase my credit limit. <NL>my Name LIM LEE YING ; IC last 4 digit 5524 	1479951045	19988	0	24	English	Billing	Un-bar lines - Increase CL from RM150 to RM200	Billing	CreditLimit	Request	False	IncreaseCreditLimit
2261	57119	466139	HI<NL>MY NAME; GAN YAO HAO<NL>I.C: 950327 - 04 - 5091 <NL>PHONE NUMBER: 0166925897 <NL><NL>I have yet to receive my deposit since the officer say before 21 / 11 / 16 	1479962357	20022	0	20	English	Billing	Deposit Refund	Billing	Refund	Reason	False	HowRefund
2261	57127	466164	i haven receive my deposit	1479962626	20022	0	5	English	Billing	Deposit Refund	Billing	Refund	Reason	False	HowRefund
2261	57135	466194	are you sure, you refund the deposit to a correct bank account?	1479962991	20022	0	12	English	Billing	Deposit Refund	Billing	Refund	Reason	False	CheckRefundStatus
2261	57137	466200	excuse me, tat day 1 of the redone staff say will refund on November	1479963083	20022	0	14	English	Billing	Deposit Refund	Billing	Refund	Reason	False	HowRefund
2266	57242	466739	can you please check the status or direct me to the refund department	1479971009	20044	0	13	English	Billing	Deposit Refund	Billing	Refund	ObjectOthers	False	CheckRefundStatus
2266	57244	466742	yet still no refund in my accounts	1479971033	20044	0	7	English	Billing	Deposit Refund	Billing	Refund	ObjectOthers	False	CheckRefundStatus
2266	57278	467313	But its being too long.....can it be done by tomorrow? I've fulfilled my obligation by paying RM 50 penalty IMMEDIATELY then I do not see any reason for the refund to be done IMMEDIATELY after 1 month plus	1479980054	20044	0	37	English	Billing	Deposit Refund	Billing	Refund	Request	False	
2267	57320	466915	if not mistaken, last time i was request change to RM 100.00 	1479973143	20054	0	12	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	CreditLimit	None	False	IncreaseCreditLimit
2267	57328	466958	how to increase permanently RM 100.00 per month	1479973527	20054	0	8	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	CreditLimit	Procedure	False	IncreaseCreditLimit
2268	57345	467006	I had called earlier to change my credit limit from 50 to 100 	1479973858	20056	0	13	English	Billing	Increase credit limit	Billing	CreditLimit	None	False	IncreaseCreditLimit
2269	57380	467082	Hi... may i know why no 011 - 1097 8068 still appear at this bill bcoz last month i already request for separate bill with 011 - 1881 8068. but now no of 011 - 1881 8068 has been barred.. the thing is tat amount is belong to no 011 - 1097 8017 bcoz tat no has data plan.. 011 1881 8068 no data plan..why tat amount bring forward to no 011 - 1881 8068 after separate bill.? please explain	1479975350	20060	0	68	English	Billing	Billing Details	Billing	BillingOthers	Reason	False	None
2269	57392	467117	Dear RedONE,<NL><NL>I want to separate my bill will my son due to he want to pay separately..<NL><NL>My No : 011 - 1881 8068 (Acc No : 200340588 ) MOHD ISA BIN ABD KADIR (NRIC No : 651118 - 01 - 6227 )<NL>My Son No : 011 - 1097 8017 (Acc No : 200665626 ) ALI HASHIMIE BIN MOHD ISA (NRIC No : 970303 - 26 - 5127 )<NL><NL>Thank you.<NL><NL>Regards,<NL>Mohd Isa	1479975649	20060	0	54	English	Billing	Billing Details	Billing	BillingOthers	Request	False	None
2269	57399	467141	why master no have to bare the cost of supplementary no>.?	1479975971	20060	0	11	English	Billing	Billing Details	Billing	Barring	Reason	False	WhyBar
2273	57487	467598	WHAT ABOUT THOSE CHARGES ACCUMULATED ON PER USE?	1479987679	20079	0	8	English	Billing	Data Bundle / PPU Rate	Billing	BillBreakdown	ObjectDefinition	False	ItemDefinition
2279	57641	468641	i got pay RM 50 deposit, why no show in my system	1480055364	20131	0	11	English	Billing	Deposit Refund	Billing	PaymentStatus	Reason	False	WhyNotUpdated
2279	57663	468749	deposit?	1480056956	20131	0	1	English	Billing	Deposit Refund	Billing	BillingOthers	None	False	None
2279	57666	468757	so how to get back it?>	1480056980	20131	0	6	English	Billing	Deposit Refund	Billing	Refund	Procedure	False	HowRefundDeposit
2280	57697	468766	how can i increase my credit limit permenantly?	1480057044	20132	0	8	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	CreditLimit	Procedure	False	IncreaseCreditLimit
2281	57732	468801	actually ur bill i dun understand to read it	1480057212	20133	0	9	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	BillBreakdown	Procedure	False	ItemDefinition
2286	57865	469143	now i will using my son's credit card, so the the authorized letter is from him, right?	1480061459	20143	0	17	English	Billing	Auto Debit Application	Billing	AutoDebit	Procedure	False	HowApply
2286	57867	469155	how about you mentioned just now on letter of authorized company	1480061648	20143	0	11	English	Billing	Auto Debit Application	Billing	AutoDebit	Procedure	False	HowApply
2289	57916	469691	May I know why view bill no same with statement that every month redone send to us ?	1480077663	20164	0	18	English	Billing	Billing Details	Billing	Document	Reason	False	DocumentOthers
2291	57971	469829	can i extend credit call limit?	1480117818	20168	0	6	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit
2295	58106	470007	but why there is no official receipt?	1480123520	20176	0	7	English	Billing	Payment Status	Billing	BillingOthers	Reason	False	None
2299	58252	470484	how to increase credit lime permanently..	1480131738	20194	0	6	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	CreditLimit	Procedure	False	IncreaseCreditLimit
2299	58262	470544	now can you do for me for temporary increase the credit limit	1480132274	20194	0	12	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	CreditLimit	Request	False	IncreaseCreditLimit
2306	58446	471921	i want to upgrade my call limit from RM 50 to RM 100 	1480209361	20256	0	12	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit
2309	58530	472038	I do not understand the billing	1480212499	20260	0	6	English	Billing	Billing Details	Billing	BillBreakdown	Others	True	ItemDefinition
2319	58778	473522	so this month i need to increase the limit for her	1480247185	20322	0	11	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	CreditLimit	Request	False	IncreaseCreditLimit
2319	58787	473531	also for my main line 0126138712 may you increase the limit to RM 100 permanent	1480247347	20322	0	14	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	CreditLimit	Request	False	IncreaseCreditLimit
2319	58789	473533	my line already have deposit of RM 300 	1480247422	20322	0	7	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	BillingOthers	ObjectOthers	False	None
2319	58799	473543	oh by when is possible to be refunded?	1480247656	20322	0	8	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Refund	ObjectTime	False	HowRefund
2319	58802	473546	and where may i get a refund from the agent that i sign up with?	1480247774	20322	0	15	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Refund	ObjectLocation	False	HowRefund
2322	58871	473776	Can I increase my credit limit for my number ?	1480290512	20335	0	10	English	Billing	Un-bar lines - Increase CL from RM150 to RM200	Billing	CreditLimit	Request	False	IncreaseCreditLimit
2322	58876	473781	How can I increase my credit limit for long time not temporary.	1480290768	20335	0	12	English	Billing	Un-bar lines - Increase CL from RM150 to RM200	Billing	CreditLimit	Procedure	False	IncreaseCreditLimit
2322	58881	473786	So for the increasing credit limit Permanent i need to fill the form first and how can I attach at live chat here.	1480291079	20335	0	23	English	Billing	Un-bar lines - Increase CL from RM150 to RM200	Billing	CreditLimit	Procedure	False	IncreaseCreditLimit
2324	58926	473900	The payment that i made for 25 / 11 is for November statement	1480293629	20338	0	11	English	Billing	Billing Charges	Billing	BillOutstanding	None	False	PayingMonth
2339	59270	475574	MAY I KNOW WHEN WAS MY LAST PAYMENT?	1480316218	20411	0	8	English	Billing	Billing Charges	Billing	PaymentStatus	ObjectTime	False	LastPayment
2342	59374	475928	HOW CAN I INCREASE MY CREADIT LIMIT	1480323103	20422	0	7	English	Billing	Billing Details	Billing	CreditLimit	Procedure	False	IncreaseCreditLimit
2342	59380	475983	THAT IS TEMPERATELY I MEANS INCREASE 4 EVER	1480323526	20422	0	8	English	Billing	Billing Details	Billing	CreditLimit	Procedure	False	IncreaseCreditLimit
2343	59403	475898	increase credit limit for this month	1480322964	20427	0	6	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	IncreaseCreditLimit
2354	59780	476967	300 FOR THIS MONTH AND 200 FOR NEXT MONTH. K ,TQ	1480381074	20472	0	11	English	Billing	Un-bar lines - Increase CL from RM200 to RM300	Billing	CreditLimit	Request	False	IncreaseCreditLimit
2362	59978	477607	ic...how to increase the credit limit	1480390331	20498	0	6	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	CreditLimit	Procedure	False	IncreaseCreditLimit
2362	59979	477622	btw i have 2 sub line under me...its that effect my credit limit	1480390431	20498	0	13	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	CreditLimit	ObjectDefinition	False	CheckCreditLimitAmount
2368	60115	477848	i want to change my credit limit from 100.00 to 50.00 	1480392840	20515	0	11	English	Billing	Increase credit limit	Billing	CreditLimit	Request	False	DecreaseCreditLimit
2374	60259	478489	Can you help me check whether is it a scam	1480399622	20540	0	10	English	Billing	Billing Details	None	None	ObjectOthers	False	
2374	60269	478506	055417614 this is the scammer phone number for your reference	1480399795	20540	0	10	English	Billing	Billing Details	None	None	Others	True	
2382	60439	478856	But this a very bad service in redone need customer to pay in advance for credit limit	1480405949	20557	0	17	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	CreditLimit	Reason	True	CreditLimitSOP
2383	60447	479666	Increase credit limit	1480423782	20593	0	3	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	CreditLimit	Request	False	IncreaseCreditLimit
2383	60451	479670	Sir. Can you help me to increase the credit limit ?	1480423824	20593	0	11	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	CreditLimit	Request	False	IncreaseCreditLimit
