conversation_tagging_id	index_en	id	msg	time	chat_id	user_id	word count	Language	Preassigned Topic	Preassigned Subtopic	Topic_L1	Topic_L2	AnswerType	Confirmation	Scenario
117	2904	62500	please assist on unbarring my line	1466037234	2837	0	6	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
118	2921	62710	Morning..somebody please open myline back....	1466038551	2846	0	5	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
124	3121	66599	hi..my name is mohamad zul azri, 01110865196. <NL>my line is barred. last time i payed rm 150 on my bill and i need to pay rm 116 ( after i called careline ) more to reactivate my line. so now why is my due is 266.73 on my bill? can u help me check?	1466127954	3012	0	51	English	Billing	Billing Details	Billing	BillOutstanding	Reason	False	WhyBillAmount
124	3136	66643	ok tq for ur help..after payment how long it will takes to reactivate my line?	1466128338	3012	0	15	English	Billing	Billing Details	Billing	Barring	ObjectTime	False	CheckUnbarTime
129	3268	66993	Pls re-activate my line,tq	1466134365	3028	0	4	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
130	3285	69087	i have already paid bill june rm 24.00. my line have been bar and i need to get active back my line to make a call n usely	1466233687	3131	0	26	English	Billing	Payment Status	Billing	Barring	Request	False	RequestUnbar
130	3310	69161	need to aktif my line bro..really need call my boss	1466234223	3131	0	10	English	Billing	Payment Status	Billing	Barring	Request	False	RequestUnbar
131	3325	69229	my account<NL> Is barred	1466235058	3135	0	4	English	Billing	Payment Channel	Billing	Barring	Request	False	LineStatus
136	3423	70716	I already made the payment to the bill redone	1466320629	3197	0	9	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Reason	False	WhyStillBar
142	3558	72574	Please check 011 - 10941073 line was bar under reason of? Tq	1466406799	3281	0	10	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Reason	False	WhyBar
142	3571	72668	Yes, kindly reconnect the line for me, thank you	1466408062	3281	0	9	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
154	3826	78430	My line was suspended, but i have just cleared the outstanding recently. Will my line be reactivated? or remain barred?	1466678650	3582	0	20	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Procedure	False	BarringOthers
154	3840	78444	hmm.. if that's the case, reconnect it for me	1466679092	3582	0	9	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
163	3996	86667	i paid ready but my 2 nd num still barred	1467098724	3933	0	9	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Reason	False	WhyBar
168	4092	87026	Hi.. I already pay my suspended account ... So when my account will be used?	1467111113	3952	0	15	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	ObjectTime	False	CheckUnbarTime
175	4234	87835	HI, GOOD AFTERNOON.<NL>I WANT ASK , WHY MY NUMBER WAS BARRED ?<NL>BECAUSE I ALREADY DO PAYMENT LAST DAY.	1467176098	3990	0	18	English	Billing	Billing Details	Billing	Barring	Reason	False	WhyBar
182	4432	93125	I think I ever actived on April 2016. I still can call on June 1 st to 25 th. it's just barred in this few days, Pls check carefully	1467337625	4225	0	27	English	Billing	Billing Details	Billing	Barring	Reason	False	WhyBar
185	4489	93457	MY NUMBER BARREW A WEEK AGO	1467339390	4249	0	6	English	Billing	Billing Details	Billing	Barring	Request	False	HowUnbar
185	4492	93472	HOW I WANT TO OPEN	1467339427	4249	0	5	English	Billing	Billing Details	Billing	None	Procedure	False	None
192	4626	94107	would like to request line unbar	1467343530	4277	0	6	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
196	4686	94422	normally how long to reconnect?	1467346160	4292	0	5	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectTime	False	CheckUnbarTime
198	4765	94925	im lee yew thong<NL>i/c 490902 - 08 - 6443 <NL>why is my line barred today and the outstanding at today bill only rm 37.28 	1467350686	4308	0	19	English	Billing	Increase credit limit	Billing	Barring	Reason	False	WhyBar
198	4771	94948	so it not due to no payment?	1467350893	4308	0	7	English	Billing	Increase credit limit	Billing	Barring	Reason	True	WhyBar
202	4869	97624	I have regularised my outstanding bill amt since thursday.. Pls open the line back..	1467422773	4417	0	14	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
202	4872	97628	The line is still barred/suspended. Payment already made since thursday	1467422837	4417	0	10	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
214	5187	102549	I urgently want to activate my phone line.	1467538018	4631	0	8	English	Billing	Payment Status	Billing	Barring	Request	False	RequestUnbar
224	5450	109022	Why my phone status has still barred? I'm already made my payment this morning!	1467712989	4927	0	14	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Reason	False	WhyBar
232	5705	110634	WHY MY SUPLINE BARRED 0125173623 ?	1467863617	4994	0	5	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	Barring	Reason	False	WhyBar
232	5723	110688	kindly reconnect my sup line as soon as possible	1467864697	4994	0	9	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	Barring	Request	False	RequestUnbar
254	6203	112585	why my line is still in barred status after i have make my payment	1467976405	5072	0	14	English	Billing	Billing Details	Billing	Barring	Reason	False	WhyBar
278	6842	124829	Dear Person In-Charge,<NL>Please activate my Mobile Phone: 012 - 255 3630. Note: I have made RM 25.44 through Citibank Credit Card, details as follow: • Transaction Status : Success<NL>• Account ID : 200230060 <NL>• Invoice Id : 1607 - 200230060 <NL>• Date : 14 / 07 / 2016 15 : 44 : 23 PM<NL>• FPX Txn ID : T 108928204900 <NL>• Auth Code : 796172 <NL>• Transaction Amount : MYR 25.44 	1468482855	5604	0	52	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
287	7070	138975	hi, i have paid my phone bill but my line status still suspended?	1468824329	6230	0	13	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Reason	False	WhyBar
288	7088	140256	HELLO, COULD YOU HELP TO CHECK IF MY LINE AT 0111 - 0500120 IS ALREADY RECONNECTED	1468834713	6270	0	14	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	LineStatus
288	7094	140268	HELLO, COULD YOU HELP TO CHECK IF MY LINE AT 0111 - 0500120 IS ALREADY RECONNECTED	1468834902	6270	0	14	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	LineStatus
288	7122	140345	my line was barred because i didnt receive my bill	1468835738	6270	0	10	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	None	False	RequestUnbar
292	7204	140759	MY REDONE BARRED ON 15 JUL	1468845828	6287	0	6	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Reason	False	RequestUnbar
299	7352	145314	hi my line are already been barred	1469008923	6448	0	7	English	Billing	Billing Details	Billing	Barring	Request	False	RequestUnbar
299	7361	145331	okay if i pay right now my line will be back normal right?	1469009070	6448	0	13	English	Billing	Billing Details	Billing	Barring	Procedure	True	BarringOthers
301	7395	145481	WHY MY NUMBER STILL CANNOT USED EVEN I ALREADY MAKE A PAYMENT	1469012810	6453	0	12	English	Billing	Billing Details	Billing	Barring	Reason	False	WhyBar
303	7473	147627	Can you unbar my line as I have paid... 01110882720. tq	1469148817	6543	0	9	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
303	7485	147648	is both my lines unbarred?	1469149175	6543	0	5	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectName	True	LineStatus
305	7526	147709	i need someone to help verify my redone line why cant call..	1469151474	6547	0	12	English	Billing	Billing Details	Billing	Barring	Reason	False	WhyBar
306	7552	147721	hello, i wnt to ask, if a user had never used the online redone selfcare account to pay or check their bills and the phone is barred, can they still register for it?	1469151717	6548	0	33	English	Billing	Make Payment - Selfcare	Billing	PaymentChannel	Procedure	False	PaymentChannelOthers
319	7809	153275	can red 1 open my line	1469435529	6781	0	6	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
327	8005	153898	May I know , why my line barred ?	1469446853	6805	0	9	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Reason	False	WhyBar
327	8018	153916	why my sub line also barred ?	1469447303	6805	0	7	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Reason	False	WhyBar
328	8038	159944	Pls activate my phone no 01110555218 	1469703188	7050	0	6	English	Billing	Billing Error	Billing	Barring	Request	False	RequestUnbar
333	8159	170948	Hi..I'm Affendy Bin Yusof..my phone number 0192754930. i've just made a payment of RM 100 today and RM 68 on 28 th July, with a total amount RM 168 as requested in order to activate my phone number..shall i proceed to the next step..please advise..thank you	1470044801	7566	0	41	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
333	8170	170991	Yes Poonamjit..please unsuspend and activate it..only for master 0192754930 number....	1470045252	7566	0	10	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
343	8378	179286	Your Account Name : HOE BOON CHIN <NL><NL>Your Account Id : 200495388 <NL><NL>Your Mobile Number : 01110506102 <NL><NL>why is my account suspended	1470214420	7943	0	21	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Reason	False	WhyBar
343	8381	179295	i would like you to check my account	1470214530	7943	0	8	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Reason	False	LineStatus
343	8382	179296	why is it suspended	1470214538	7943	0	4	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Reason	False	WhyBar
343	8396	179334	can you help me to activate the line now ?	1470215095	7943	0	10	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
345	8417	179409	Hi there. i have paid my bill for 01110772511. can you open the line?	1470216760	7949	0	13	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
346	8438	179430	account suspended(barred)	1470216961	7951	0	2	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	None	False	None
346	8439	179437	want to use back that account...i have paid the credits	1470217014	7951	0	10	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
346	8445	179459	account status suspended(barred)<NL>customer id is 200517971 	1470217194	7951	0	6	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
346	8451	179482	if done reconnect line please tell me,i will wait it	1470217430	7951	0	10	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	None	False	RequestUnbar
346	8455	179499	so how? want to activate it?	1470217747	7951	0	6	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
348	8477	179555	my line has been terminated....what should i do now?	1470218655	7958	0	9	English	Billing	Payment Status	Billing	Barring	Procedure	False	HowUnbar
370	9010	194264	my i know y my phone line still under barred?	1470882395	8625	0	10	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Reason	False	WhyBar
373	9093	195246	can u help me to reactivate the line please?	1470961737	8678	0	9	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
376	9149	195565	just now i do payment RM 160 <NL> can u unbarred my account	1470973412	8696	0	11	English	Billing	Payment Status	Billing	Barring	Request	False	RequestUnbar
380	9248	197088	i was out of town for a while and left my redone phone at home..got back and discovered its been barred..	1471058184	8765	0	21	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	None	False	RequestUnbar
380	9249	197090	How do i reactivate it.?	1471058208	8765	0	5	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Procedure	False	HowUnbar
381	9279	197253	so the phone no block right and when the phone contract is finish	1471061179	8774	0	13	English	Billing	Billing Details	Billing	Barring	Procedure	True	LineStatus
386	9384	197796	I have 1 number which the status is suspended	1471077307	8799	0	9	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Reason	False	WhyBar
386	9397	197809	May I know why is it suspended?	1471077543	8799	0	7	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Reason	False	WhyBar
397	9590	202478	hi may i know why i cant make call on my acc?	1471247666	9016	0	12	English	Billing	Billing Details	Billing	Barring	Reason	False	WhyBar
400	9661	202912	need to take how long to activate back the pending unbarring	1471250856	9034	0	11	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectTime	False	CheckUnbarTime
408	9800	203662	My telephone has been barred but I already paid for the month of July alone bill. can open my barred or not cause I will pay the august bill on 21 st	1471263933	9073	0	31	English	Billing	Billing Details	Billing	Barring	Request	False	RequestUnbar
411	9869	207021	unbarred	1471336493	9206	0	1	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	None	False	RequestUnbar
411	9876	207041	pls help me unbarred asap	1471336584	9206	0	5	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
412	9884	207195	Hi, currently my account is barred. How to acknowledge after whenever payment has been made to reactive my line?	1471338036	9215	0	19	English	Billing	Payment Type	Billing	Barring	Procedure	False	HowUnbar
414	9934	207243	Request for unbar line 01110853284 	1471338290	9217	0	5	English	Billing	Un-bar lines - Increase CL from RM200 to RM300	Billing	Barring	Request	False	RequestUnbar
415	9969	207566	I am not able to call out and I realized it today	1471340836	9227	0	12	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	None	False	RequestUnbar
417	10030	207791	I have paid my bill however the line is dead	1471342337	9233	0	10	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Reason	False	WhyBar
420	10081	208280	my phone numbers are barred. Made payment of RM 200 via maybank 2 u and acknowledged ny red 1 at 09 : 32. until now cannot use the number. Please advise.	1471349634	9252	0	26	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Reason	False	WhyBar
421	10108	208366	hi.. my line has been cut.. i already clear my bills and how long to activate my line?	1471351454	9254	0	18	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectTime	False	CheckUnbarTime
423	10151	210151	Unbar	1471416138	9323	0	1	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	None	False	RequestUnbar
433	10391	215528	Hi, I just paid 325 on my phone bill a week ago, and my number is barred again	1471662625	9517	0	18	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Reason	False	WhyBar
434	10416	215657	Dear Operator, Can you check my number 0175939203 phone number is it get bar?	1471667223	9520	0	14	English	Billing	Billing Details	Billing	Barring	Request	False	LineStatus
435	10442	218733	please do reconnet of 0198807766 because tis number ready barred..	1471851993	9651	0	10	English	Billing	Un-bar lines - Increase CL from RM100 to RM150	Billing	Barring	Request	False	RequestUnbar
439	10525	221117	Can i check why my account is barred?	1471935548	9738	0	8	English	Billing	Billing Details	Billing	Barring	Reason	False	WhyBar
440	10546	221132	Would like to request for line un-bar	1471935842	9739	0	7	English	Billing	Increase credit limit	Billing	Barring	Request	False	RequestUnbar
441	10568	221356	ive done online banking<NL>.when my line will be connected	1471940561	9746	0	9	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	ObjectTime	False	CheckUnbarTime
445	10696	222989	my phone line is barred and i have pay today.	1472025276	9814	0	10	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	None	False	WhyStillBar
445	10697	222991	can you help me to activate back the phone line?	1472025294	9814	0	10	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Request	False	RequestUnbar
450	10800	223545	hello, my subline is still barred even after i already made payment last night. weird thing is, the main line was never barred.	1472036477	9828	0	23	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Reason	False	WhyBar
452	10846	228315	I have paid my bill, please open up my line...<NL> 0177905700 	1472259303	10023	0	10	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
453	10872	228631	Because my phone can't call out..	1472267162	10034	0	6	English	Billing	Billing Details	Billing	Barring	None	False	None
459	11034	229201	I have paid my bill thru online banking, when can I use my phone?	1472280743	10056	0	14	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Object	False	CheckUnbarTime
461	11074	229261	pls unbarred my line	1472282399	10059	0	4	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
461	11082	229270	pls unbarred my line	1472282469	10059	0	4	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
461	11084	229272	it is barred	1472282484	10059	0	3	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	None	False	None
464	11144	229351	Hi, I forgot to make my outstanding payment for 3 months and the line is barred. I just make online payment 5 minutes ago. Can I know how long it take to reactivate my phone line?	1472284806	10063	0	36	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	ObjectTime	False	CheckUnbarTime
470	11299	230571	hi. need to unbarr my phone line	1472368746	10118	0	7	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Request	False	RequestUnbar
471	11313	230927	hye..can u re active my number	1472376027	10128	0	6	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Request	False	RequestUnbar
472	11330	230988	hey, why my account has been barred ?can help me active back?	1472377061	10131	0	12	English	Billing	Billing Details	Billing	Barring	Reason	False	WhyBar
472	11342	231019	can cancel barred ?	1472377323	10131	0	4	English	Billing	Billing Details	Billing	Barring	Request	False	RequestUnbar
474	11383	234893	Hi RedOne,<NL>Can help to check why 0128541336 was barred?	1472518912	10270	0	9	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Reason	False	WhyBar
475	11406	234967	Why is my line barred?	1472522399	10273	0	5	English	Billing	Un-bar lines - Increase CL from RM200 to RM300	Billing	Barring	Reason	False	WhyBar
475	11413	234976	please check why is my line barred 0123716078 & how do i reconnect back the line ASAP	1472522635	10273	0	17	English	Billing	Un-bar lines - Increase CL from RM200 to RM300	Billing	Barring	Reason	False	WhyBar
476	11431	235137	i want to ask why is my line been barred again?! I have settled all my balanced!	1472525576	10281	0	17	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Reason	False	WhyBar
478	11479	235536	may i knowhow long u will activate back for suspended barred account after the payment have been made	1472530670	10299	0	18	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	ObjectTime	False	CheckUnbarTime
479	11495	235632	I would like to pay my bill, bcoz my phone has been BARRED!	1472531296	10303	0	13	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	PaymentChannel	Procedure	False	RequestPay
481	11527	235838	WHY I ALREADY MAKE PAYMENT BUT STATUS STILL BARREL?	1472534963	10310	0	9	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Reason	False	WhyBar
489	11753	238912	Hi, I wanna request for release the phone line	1472617198	10421	0	9	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
491	11794	239020	Please help me unbar my line	1472618705	10426	0	6	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
491	11801	239035	Pls unbar it asap	1472619092	10426	0	4	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
492	11810	239068	Can I know how much min should. Pay to unbarred my line	1472619642	10430	0	12	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	ObjectNumeric	False	CheckUnbarAmount
495	11874	239187	my line was suspended barred and I have made the payment, can you activate my line back immediately	1472622012	10437	0	18	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
497	11917	239524	0192418202 HAD BEEN BARRED PAYMENT FOR CUSTOMER ID 200729393 WHICH CONSIST OF 01937439430192891153 AND 0192418202 HAD BEEN PAID ON 27 AUGUST 2016 RM 160.92 PLEASE REACTIVATE	1472631170	10449	0	25	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
501	12041	239948	How unbarred my number?can't call 1909 and 1800110800 	1472637647	10465	0	8	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Procedure	False	HowUnbar
502	12071	240048	I can see my account status is suspended. How to activate back the line	1472638829	10467	0	14	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Procedure	False	HowUnbar
504	12105	240088	Status Suspended (Barred)	1472640149	10470	0	3	English	Billing	Billing Details	Billing	Barring	Reason	False	WhyBar
505	12151	240115	A week or 2 ago i checked at red 1 center in kajang for my outstanding bill and was told only rm 11 and i paid, and today my line was barred without notification.Can someone explain this.	1472640434	10472	0	36	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Reason	False	WhyBar
506	12179	240194	I've already pay the bill online but why its still barr	1472641726	10474	0	11	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Reason	False	WhyBar
507	12195	241996	Hi Account ID 201039452 - 01111313622 status still suspended?	1472695966	10567	0	9	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Reason	False	WhyBar
518	12439	245123	My line was suspended as of 30 th August. I just made payment today.	1472713537	10683	0	13	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	None	False	WhyBar
518	12440	245125	How could I release my line?	1472713573	10683	0	6	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Procedure	False	HowUnbar
522	12518	247395	how to unbarred my line	1472772676	10770	0	5	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Procedure	False	HowUnbar
534	12786	248969	I HAVE PAID MY BILL<NL>CAN U UNBLOCK MY LINE	1472793733	10850	0	9	English	Billing	Un-bar lines - Increase CL from RM50 to RM100	Billing	Barring	Request	False	RequestUnbar
536	12832	249038	barred	1472794605	10854	0	1	English	Billing	Billing Details	Billing	Barring	None	False	None
542	13033	264634	could you check for me why my number is being barred so early of the month. 0123716078 	1473215247	11440	0	17	English	Billing	Un-bar lines - Increase CL from RM200 to RM300	Billing	Barring	Reason	False	WhyBar
544	13113	266404	it my account being barred?	1473290546	11509	0	5	English	Billing	Auto Debit Application	Billing	Barring	ObjectName	False	LineStatus
545	13127	266982	hi<NL>can u help me to activate my line<NL> 0196922032 & 01110902032 	1473304283	11531	0	10	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
549	13236	267244	reconnect my line	1473308849	11539	0	3	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
549	13239	267249	good afternoon i would like to reconnect my line back	1473308878	11539	0	10	English	Billing	Unsuspend lines - (Within 50 days)	Billing	Barring	Request	False	RequestUnbar
564	13574	283258	Please unbarred my account	1473929408	12149	0	4	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Request	False	RequestUnbar
565	13588	283543	Hi... my line being barred...if i just pay half from the amount, can my line be connected? or i have to pay full amount?	1473932087	12162	0	24	English	Billing	Un-bar lines - Overdue Payment	Billing	Barring	Procedure	False	HowUnbar
